default_flag;disposition;sy_pnum;pl_orbper;pl_orbpererr1;pl_orbpererr2;pl_orbperlim;pl_rade;pl_radeerr1;pl_radeerr2;pl_radelim;pl_radj;pl_radjerr1;pl_radjerr2;pl_radjlim;st_rad;st_raderr1;st_raderr2;st_radlim;sy_dist;sy_disterr1;sy_disterr2;sy_vmag;sy_vmagerr1;sy_vmagerr2;sy_kmag;sy_kmagerr1;sy_kmagerr2;sy_gaiamag;sy_gaiamagerr1;sy_gaiamagerr2;orbpos;orbneg;radepos;radjpos;radpos;radneg;distpos;vmagpos;vmagneg;kmagpos;kmagneg;gaiamagpos;gaiamagneg
1;CANDIDATE;0;0;0;0;0;12.32;1.37;-0.78;0;1.099;0.122;-0.07;0;1.698;0.182;-0.062;0;727.107;21.293;-20.135;13.114;0.103;-0.103;11.461;0.022;-0.022;13.0047;0.000424;-0.000424;0;0;11.54;1.029;1.88;1.636;706.972;13.217;13.011;11.483;11.439;13.005124;13.004276
0;CANDIDATE;0;6.73572;0.00036;-0.0003;0;0;0;0;0;0;0;0;0;1.17;0.1;-0.1;0;716.222;17.469;-16.672;13.838;0.137;-0.137;12.217;0.024;-0.024;13.6877;0.00026;-0.00026;6.73608;6.73542;0;0;1.27;1.07;699.55;13.975;13.701;12.241;12.193;13.68796;13.68744
1;CANDIDATE;0;6.73511;0.00078;-0.00078;0;3.9;1.1;-1.8;0;0.35;0.098;-0.16;0;1.167;0.098;-0.098;0;716.222;17.469;-16.672;13.838;0.137;-0.137;12.217;0.024;-0.024;13.6877;0.00026;-0.00026;6.73589;6.73433;2.1;0.19;1.265;1.069;699.55;13.975;13.701;12.241;12.193;13.68796;13.68744
1;CANDIDATE;0;15.1563;0.002;-0.0021;0;3.01;0.44;-1.15;0;0.269;0.039;-0.103;0;1.167;0.098;-0.098;0;716.222;17.469;-16.672;13.838;0.137;-0.137;12.217;0.024;-0.024;13.6877;0.00026;-0.00026;15.1583;15.1542;1.86;0.166;1.265;1.069;699.55;13.975;13.701;12.241;12.193;13.68796;13.68744
1;CANDIDATE;0;13.26773;0.00029;-0.00028;0;4.04;0.76;-3.26;0;0.36;0.068;-0.291;0;0.813;0.091;-0.017;0;412.391;5.108;-4.987;13.753;0.114;-0.114;11.86;0.021;-0.021;13.5742;0.000497;-0.000497;13.26802;13.26745;0.78;0.069;0.904;0.796;407.404;13.867;13.639;11.881;11.839;13.574697;13.573703
1;CANDIDATE;0;7.14238;0.00043;-0.00069;0;1.75;0.22;-0.43;0;0.156;0.02;-0.038;0;0.679;0.039;-0.031;0;205.004;5.174;-4.929;13.095;0.114;-0.114;10.777;0.024;-0.024;12.8423;0.002747;-0.002747;7.14281;7.14169;1.32;0.118;0.718;0.648;200.075;13.209;12.981;10.801;10.753;12.845047;12.839553
1;CANDIDATE;0;2.653275;0.000025;-0.000024;0;118;10;-14;0;10.5;0.9;-1.2;0;24.8;1.9;-2.2;0;2163.13;245.74;-202.78;11.076;0.062;-0.062;8.229;0.018;-0.018;10.8306;0.000431;-0.000431;2.6533;2.653251;104;9.3;26.7;22.6;1960.35;11.138;11.014;8.247;8.211;10.831031;10.830169
0;CANDIDATE;0;2.65323;0.000084;-0.000089;0;62.27721531;11.13912687;-8.01075548;0;5.56;0.99;-0.71;0;13.730692;2.290339;-1.63063;0;2163.13;245.74;-202.78;11.076;0.062;-0.062;8.229;0.018;-0.018;10.8306;0.000431;-0.000431;2.653314;2.653141;54.26645983;4.85;16.021031;12.100062;1960.35;11.138;11.014;8.247;8.211;10.831031;10.830169
1;CANDIDATE;0;40.938;0.0047;-0.0047;0;3.57;0.16;-0.33;0;0.318;0.014;-0.029;0;1.083;0.011;-0.015;0;498.105;7.331;-7.126;13.501;0.103;-0.103;11.757;0.021;-0.021;13.384;0.000267;-0.000267;40.9427;40.9333;3.24;0.289;1.094;1.068;490.979;13.604;13.398;11.778;11.736;13.384267;13.383733
1;CANDIDATE;0;29.435233;0.005273;-0.005109;0;2.91662791;0.47805667;-0.38725309;0;0.26;0.04;-0.03;0;1.199507;0.172237;-0.148795;0;368.17;6.464;-6.248;12.346;0.057;-0.057;10.781;0.021;-0.021;12.1931;0.000263;-0.000263;29.440506;29.430124;2.52937482;0.23;1.371744;1.050712;361.922;12.403;12.289;10.802;10.76;12.193363;12.192837
1;CANDIDATE;0;10.22657;0.00063;-0.00066;0;2.71;0.36;-1.75;0;0.242;0.032;-0.156;0;0.681;0.041;-0.046;0;228.069;2.379;-2.331;14.464;0.195;-0.195;11.303;0.024;-0.024;14.0558;0.001043;-0.001043;10.2272;10.22591;0.96;0.086;0.722;0.635;225.738;14.659;14.269;11.327;11.279;14.056843;14.054757
0;CANDIDATE;0;10.228;0.0013;-0.0012;0;0;0;0;0;0;0;0;0;0.456;0.045;-0.045;0;228.069;2.379;-2.331;14.464;0.195;-0.195;11.303;0.024;-0.024;14.0558;0.001043;-0.001043;10.2293;10.2268;0;0;0.501;0.411;225.738;14.659;14.269;11.327;11.279;14.056843;14.054757
1;CANDIDATE;0;3.91764;0.00056;-0.00053;0;2.94;0.5;-1.33;0;0.262;0.04;-0.119;0;1.35;0.17;-0.12;0;781.332;16.083;-15.459;13.762;0.172;-0.172;12.214;0.027;-0.027;13.6626;0.000279;-0.000279;3.9182;3.91711;1.61;0.143;1.52;1.23;765.873;13.934;13.59;12.241;12.187;13.662879;13.662321
1;CANDIDATE;0;6.4063;0.00034;-0.00036;0;0.888;0.075;-0.187;0;0.0792;0.0067;-0.0167;0;0.195;0.004;-0.004;0;91.3722;0.4784;-0.4736;16.44;0.2;-0.2;11.488;0.023;-0.023;15.106;0.000595;-0.000595;6.40664;6.40594;0.701;0.0625;0.199;0.191;90.8986;16.64;16.24;11.511;11.465;15.106595;15.105405
1;CANDIDATE;0;31.9761;0.0046;-0.0046;0;3.92;0.34;-0.7;0;0.35;0.03;-0.06;0;1.461;0.062;-0.034;0;697.365;18.262;-17.37;13.214;0.137;-0.137;11.682;0.025;-0.025;13.0134;0.00065;-0.00065;31.9807;31.9715;3.22;0.29;1.523;1.427;679.995;13.351;13.077;11.707;11.657;13.01405;13.01275
0;CONFIRMED;2;0.571336;0.00002;-0.000021;0;1.8;0.3;-0.1;0;0.16;0.03;-0.01;0;0.97;0;0;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571356;0.571315;1.7;0.15;0.97;0.97;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571308;0.00003;-0.00003;0;1.46;0.14;-0.14;0;0.13025248;0.01248996;-0.01248996;0;0.83;0.04;-0.04;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571338;0.571278;1.32;0.11776252;0.87;0.79;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
1;CONFIRMED;2;0.5713127;0.0000055;-0.0000055;0;1.676;0.037;-0.037;0;0.14952296;0.00330092;-0.00330092;0;0.99;0.012;-0.012;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.5713182;0.5713072;1.639;0.14622204;1.002;0.978;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571285;0.0000095;-0.0000101;0;1.816;0.087;-0.188;0;0.162;0.0078;-0.0168;0;1.02;0.028;-0.024;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.5712945;0.5712749;1.628;0.1452;1.048;0.996;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571282;0.000015;-0.000015;0;1.87;0.11;-0.05;0;0.16683051;0.00981356;-0.00446071;0;0.995;0.039;-0.039;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571297;0.571267;1.82;0.1623698;1.034;0.956;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571;0;0;0;1.712;0.068;-0.068;0;0.15273441;0.00606655;-0.00606655;0;0.981;0.019;-0.018;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571;0.571;1.644;0.14666786;1;0.963;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571336;0.00002;-0.00002;0;1.82;0.2;-0.14;0;0.16236952;0.0178428;-0.01248996;0;0.95;0.05;-0.05;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571356;0.571316;1.68;0.14987956;1;0.9;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571292;0.000012;-0.000013;0;1.52;0.16;-0.16;0;0.13560532;0.01427424;-0.01427424;0;0.869;0.088;-0.088;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571304;0.571279;1.36;0.12133108;0.957;0.781;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571212;0.000038;-0.000038;0;1.6;0.1;-0.1;0;0.14274268;0.00892142;-0.00892142;0;0.95;0.05;-0.05;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.57125;0.571174;1.5;0.13382126;1;0.9;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571299;0.000015;-0.000015;0;1.66855539;0.16457419;-0.08962106;0;0.14885854;0.01468233;-0.00799546;0;0.906429;0.050805;-0.028755;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571314;0.571284;1.57893433;0.14086308;0.957234;0.877674;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571331;0.00002;-0.000021;0;1.82;0.1;-0.1;0;0.16236952;0.0089214;-0.0089214;0;0.98;0.02;-0.02;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571351;0.57131;1.72;0.15344812;1;0.96;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;0.571292;0.000012;-0.000012;0;1.725;0.039;-0.039;0;0.15389446;0.00347935;-0.00347935;0;0.988;0.011;-0.011;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;0.571304;0.57128;1.686;0.15041511;0.999;0.977;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.33877;0.00098;-0.00107;0;3.79;0.65;-0.55;0;0.338;0.058;-0.049;0;1.02;0.028;-0.024;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.33975;13.3377;3.24;0.289;1.048;0.996;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.339746;0.001034;-0.001089;0;2.70490157;0.35633055;-0.16142573;0;0.24131516;0.03178968;-0.01440144;0;0.906429;0.050805;-0.028755;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.34078;13.338657;2.54347584;0.22691372;0.957234;0.877674;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.339079;0.00194;-0.001859;0;2.73;0.18;-0.18;0;0.24355429;0.01605852;-0.01605852;0;0.98;0.02;-0.02;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.341019;13.33722;2.55;0.22749577;1;0.96;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.341245;0.0001;-0.0001;0;2.53;0.14;-0.14;0;0.22571148;0.01248996;-0.01248996;0;0.83;0.04;-0.04;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.341345;13.341145;2.39;0.21322152;0.87;0.79;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.338687;0.001769;-0.001749;0;2.8;0.5;-0.2;0;0.25;0.04;-0.02;0;0.97;0;0;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.340456;13.336938;2.6;0.23;0.97;0.97;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.3387;0.0018;-0.0018;0;2.77;0.37;-0.23;0;0.24712285;0.03300919;-0.02051923;0;0.95;0.05;-0.05;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.3405;13.3369;2.54;0.22660362;1;0.9;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
1;CONFIRMED;2;13.33989;0.00068;-0.0007;0;2.84;0.1;-0.08;0;0.25336827;0.00892142;-0.00713713;0;0.99;0.012;-0.012;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.34057;13.33919;2.76;0.24623114;1.002;0.978;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.334615;0.0001;-0.0001;0;2.2;0.2;-0.2;0;0.19627119;0.01784284;-0.01784284;0;0.95;0.05;-0.05;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.334715;13.334515;2;0.17842835;1;0.9;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.3397;0.00091;-0.00096;0;2.5;0.27;-0.26;0;0.22303506;0.02408779;-0.02319565;0;0.869;0.088;-0.088;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.34061;13.33874;2.24;0.19983941;0.957;0.781;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.33918;0.00099;-0.00099;0;3.01;0.15;-0.09;0;0.26853468;0.01338213;-0.00802928;0;0.995;0.039;-0.039;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.34017;13.33819;2.92;0.2605054;1.034;0.956;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
0;CONFIRMED;2;13.3397;0.00096;-0.00096;0;2.836;0.086;-0.073;0;0.25301141;0.00767242;-0.00651263;0;0.988;0.011;-0.011;0;244.59;3.044;-2.972;12.101;0.031;-0.031;10.344;0.021;-0.021;11.9535;0.00022;-0.00022;13.34066;13.33874;2.763;0.24649878;0.999;0.977;241.618;12.132;12.07;10.365;10.323;11.95372;11.95328
1;CANDIDATE;0;8.1344;0.00045;-0.00042;0;2.36;0.17;-0.38;0;0.211;0.015;-0.034;0;1.153;0.031;-0.067;0;319.814;4.389;-4.273;12.269;0.137;-0.137;10.581;0.019;-0.019;11.9659;0.000268;-0.000268;8.13485;8.13398;1.98;0.177;1.184;1.086;315.541;12.406;12.132;10.6;10.562;11.966168;11.965632
0;CANDIDATE;0;8.133218;0.001154;-0.001309;0;2.05114626;0.39506423;-0.22694928;0;0.18;0.04;-0.02;0;1.080518;0.132073;-0.069987;0;319.814;4.389;-4.273;12.269;0.137;-0.137;10.581;0.019;-0.019;11.9659;0.000268;-0.000268;8.134372;8.131909;1.82419698;0.16;1.212591;1.010531;315.541;12.406;12.132;10.6;10.562;11.966168;11.965632
1;CANDIDATE;0;17.78804;0.00077;-0.0008;0;2.78;0.32;-1.43;0;0.248;0.029;-0.128;0;1.153;0.031;-0.067;0;319.814;4.389;-4.273;12.269;0.137;-0.137;10.581;0.019;-0.019;11.9659;0.000268;-0.000268;17.78881;17.78724;1.35;0.12;1.184;1.086;315.541;12.406;12.132;10.6;10.562;11.966168;11.965632
1;CANDIDATE;0;2.52894;0.00028;-0.00028;0;1.44;0.26;-0.29;0;0.128;0.023;-0.026;0;0.962;0.151;-0.053;0;402.904;6.667;-6.457;12.98;0.126;-0.126;11.421;0.03;-0.03;12.9053;0.000284;-0.000284;2.52922;2.52866;1.15;0.102;1.113;0.909;396.447;13.106;12.854;11.451;11.391;12.905584;12.905016
1;CANDIDATE;0;2.311162;0.000004;-0.000004;0;51.6;7.6;-6.2;0;4.6;0.68;-0.55;0;1.58;0;0;0;465.91;9.062;-8.729;11.57;0.027;-0.027;10.062;0.021;-0.021;11.4985;0.001034;-0.001034;2.311166;2.311158;45.4;4.05;1.58;1.58;457.181;11.597;11.543;10.083;10.041;11.499534;11.497466
1;CANDIDATE;0;3.128977;0.000513;-0.000887;0;1.282;0.101;-0.093;0;0.11437258;0.00901063;-0.00829692;0;0.976;0.067;-0.062;0;179.392;1.955;-1.914;11.792;0.032;-0.032;9.754;0.024;-0.024;11.6832;0.000244;-0.000244;3.12949;3.12809;1.189;0.10607566;1.043;0.914;177.478;11.824;11.76;9.778;9.73;11.683444;11.682956
1;FALSE POSITIVE;0;0.872893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520.768;409.743;-171.023;20.246;0.0477;-0.0477;0;0;0;20.2223;0.007157;-0.007157;0.872893;0.872893;0;0;0;0;349.745;20.2937;20.1983;0;0;20.229457;20.215143
1;CANDIDATE;0;15.35092;0.00032;-0.00033;0;16.31;0.75;-0.72;0;1.455;0.067;-0.064;0;0.943467;0;0;0;858.145;31.912;-29.742;15.279;0.206;-0.206;13.134;0.027;-0.027;14.8828;0.0004;-0.0004;15.35124;15.35059;15.59;1.391;0.943467;0.943467;828.403;15.485;15.073;13.161;13.107;14.8832;14.8824
0;CANDIDATE;0;15.32811688;0.000536922;-0.000536922;0;16.40718966;1.8827407;-1.8827407;0;1.46375394;0.16796716;-0.16796716;0;0.943467;0;0;0;858.145;31.912;-29.742;15.279;0.206;-0.206;13.134;0.027;-0.027;14.8828;0.0004;-0.0004;15.32865381;15.32757996;14.52444896;1.29578678;0.943467;0.943467;828.403;15.485;15.073;13.161;13.107;14.8832;14.8824
0;CANDIDATE;0;15.78157906;7.87286E-05;-0.0000787;0;11.76767971;0.6352225;-0.6352225;0;1.04984387;0.05667085;-0.05667085;0;1;0;0;0;696.695;0;0;13.945;0.195;-0.195;12.33;0.024;-0.024;13.8364;0.00121;-0.00121;15.78165779;15.78150033;11.13245721;0.99317302;1;1;696.695;14.14;13.75;12.354;12.306;13.83761;13.83519
1;CANDIDATE;0;15.78132;0.00038;-0.00037;0;10.87;1.55;-1.53;0;0.9698;0.138;-0.136;0;0;0;0;0;696.695;0;0;13.945;0.195;-0.195;12.33;0.024;-0.024;13.8364;0.00121;-0.00121;15.7817;15.78095;9.34;0.8338;0;0;696.695;14.14;13.75;12.354;12.306;13.83761;13.83519
1;CANDIDATE;0;5.20256;0.00042;-0.00044;0;3.58;0.31;-0.2;0;0.319;0.028;-0.02;0;0.995782;0.072129;-0.040324;0;427.124;5.093;-4.977;13.528;0.092;-0.092;11.593;0.026;-0.026;13.2669;0.000296;-0.000296;5.20298;5.20212;3.38;0.299;1.067911;0.955458;422.147;13.62;13.436;11.619;11.567;13.267196;13.266604
1;FALSE POSITIVE;0;16.77217;0.00185;-0.00192;0;19.29;1.18;-1.11;0;1.721;0.105;-0.099;0;3.88053;0;0;0;570.606;18.359;-17.268;11.878;0.034;-0.034;9.384;0.021;-0.021;11.4963;0.001195;-0.001195;16.77402;16.77025;18.18;1.622;3.88053;3.88053;553.338;11.912;11.844;9.405;9.363;11.497495;11.495105
0;FALSE POSITIVE;0;16.770556;0.001638;-0.001583;0;13.24001074;1.81355664;-1.55357185;0;1.18;0.16;-0.14;0;2.87646;0.376422;-0.330225;0;570.606;18.359;-17.268;11.878;0.034;-0.034;9.384;0.021;-0.021;11.4963;0.001195;-0.001195;16.772194;16.768973;11.68643889;1.04;3.252882;2.546235;553.338;11.912;11.844;9.405;9.363;11.497495;11.495105
1;CANDIDATE;0;48.249552;0.00016;-0.000173;0;17.99855135;1.04002327;-0.74422409;0;1.61;0.09;-0.07;0;0.956171;0.054089;-0.037132;0;376.481;7.664;-7.369;12.762;0.103;-0.103;11.075;0.026;-0.026;12.5577;0.000124;-0.000124;48.249712;48.249379;17.25432726;1.54;1.01026;0.919039;369.112;12.865;12.659;11.101;11.049;12.557824;12.557576
1;CANDIDATE;0;25.988289;0.011853;-0.0106;0;316.7337006;370.9027991;-178.5383376;0;28.26;33.09;-15.93;0;15.95329;1.979162;-1.440028;0;3177.47;575.795;-575.795;11.461;0.053;-0.053;8.239;0.024;-0.024;11.0772;0.000885;-0.000885;26.000142;25.977689;138.195363;12.33;17.932452;14.513262;2601.675;11.514;11.408;8.263;8.215;11.078085;11.076315
1;CANDIDATE;0;18.69646;0.00447;-0.00441;0;2.35;0.25;-0.2;0;0.21;0.022;-0.02;0;0.764037;0.037528;-0.053332;0;293.107;2.059;-2.031;13.471;0.092;-0.092;11.347;0.019;-0.019;13.1528;0.000625;-0.000625;18.70093;18.69205;2.15;0.19;0.801565;0.710705;291.076;13.563;13.379;11.366;11.328;13.153425;13.152175
1;CANDIDATE;0;12.20239;0.00072;-0.0007;0;4.15;0.21;-0.14;0;0.37;0.019;-0.012;0;1.01169;0.044515;-0.058299;0;439.498;8.027;-7.748;13.177;0.08;-0.08;11.47;0.024;-0.024;12.8742;0.000308;-0.000308;12.20311;12.20169;4.01;0.358;1.056205;0.953391;431.75;13.257;13.097;11.494;11.446;12.874508;12.873892
1;CANDIDATE;0;4.18787;0.00138;-0.00137;0;1.36;0.22;-0.19;0;0.121;0.02;-0.017;0;0.972391;0.047683;-0.049191;0;342.142;5.241;-5.088;12.894;0.069;-0.069;11.056;0.024;-0.024;12.6168;0.000234;-0.000234;4.18925;4.1865;1.17;0.104;1.020074;0.9232;337.054;12.963;12.825;11.08;11.032;12.617034;12.616566
1;CANDIDATE;0;19.57833;0.00492;-0.00484;0;2.77;0.21;-0.17;0;0.247;0.019;-0.015;0;0.940594;0.055228;-0.038913;0;331.083;4.872;-4.734;12.845;0.057;-0.057;11.106;0.019;-0.019;12.6125;0.000169;-0.000169;19.58325;19.57349;2.6;0.232;0.995822;0.901681;326.349;12.902;12.788;11.125;11.087;12.612669;12.612331
0;CANDIDATE;0;19.57572;0.003029;-0.00272;0;2.84337254;0.43599591;-0.22391529;0;0.25;0.04;-0.02;0;0.90705;0.045606;-0.027523;0;331.083;4.872;-4.734;12.845;0.057;-0.057;11.106;0.019;-0.019;12.6125;0.000169;-0.000169;19.578749;19.573;2.61945725;0.23;0.952656;0.879527;326.349;12.902;12.788;11.125;11.087;12.612669;12.612331
1;CANDIDATE;0;0.844548;0.000025;-0.000013;0;1.005;0.04;-0.04;0;0.08966025;0.00356857;-0.00356857;0;0.165;0.005;-0.005;0;44.1769;0.1799;-0.1785;17.81;0.2;-0.2;11.865;0.023;-0.023;15.8793;0.001112;-0.001112;0.844573;0.844535;0.965;0.08609168;0.17;0.16;43.9984;18.01;17.61;11.888;11.842;15.880412;15.878188
1;CANDIDATE;0;11.73677;0.00795;-0.00854;0;1.82;0.23;-0.26;0;0.162;0.021;-0.023;0;0.761077;0;0;0;282.554;3.032;-3.032;15.219;0.034;-0.034;12.043;0.024;-0.024;14.7667;0.000344;-0.000344;11.74472;11.72823;1.56;0.139;0.761077;0.761077;279.522;15.253;15.185;12.067;12.019;14.767044;14.766356
0;CONFIRMED;1;0.72813;0.0002;-0.00017;0;1.27;0.27;-0.28;0;0.113;0.024;-0.025;0;0.423901;0.013403;-0.013403;0;150.124;1.799;-1.758;16.77;0.2;-0.2;12.02;0.027;-0.027;15.4185;0.000473;-0.000473;0.72833;0.72796;0.99;0.088;0.437304;0.410498;148.366;16.97;16.57;12.047;11.993;15.418973;15.418027
1;CONFIRMED;1;0.728113;0.000063;-0.000063;0;1.1;0.3;-0.2;0;0.0981356;0.02676425;-0.01784284;0;0.32;0.07;-0.07;0;150.124;1.799;-1.758;16.77;0.2;-0.2;12.02;0.027;-0.027;15.4185;0.000473;-0.000473;0.728176;0.72805;0.9;0.08029276;0.39;0.25;148.366;16.97;16.57;12.047;11.993;15.418973;15.418027
1;CANDIDATE;0;25.58142;0.02417;-0.01921;0;8.35;1.23;-0.93;0;0.745;0.11;-0.083;0;1.9082;0;0;0;1347.93;73.065;-73.065;14.538;0.172;-0.172;12.679;0.026;-0.026;14.357;0.00036;-0.00036;25.60559;25.56221;7.42;0.662;1.9082;1.9082;1274.865;14.71;14.366;12.705;12.653;14.35736;14.35664
1;CANDIDATE;0;10.583942;0.003329;-0.002819;0;2.72;0.278;-0.264;0;0.24266256;0.02480154;-0.02355254;0;0.874;0.073;-0.068;0;952.829;46.245;-42.229;15.736;0.172;-0.172;13.591;0.045;-0.045;15.4142;0.000407;-0.000407;10.587271;10.581123;2.456;0.21911002;0.947;0.806;910.6;15.908;15.564;13.636;13.546;15.414607;15.413793
1;CANDIDATE;0;5.69046;0.00027;-0.00028;0;18.81;1.2;-1.35;0;1.678;0.11;-0.12;0;1.80891;0;0;0;1233.28;51.7;-47.77;14.403;0.149;-0.149;12.402;0.024;-0.024;14.1048;0.001152;-0.001152;5.69073;5.69018;17.46;1.558;1.80891;1.80891;1185.51;14.552;14.254;12.426;12.378;14.105952;14.103648
1;CANDIDATE;0;1.055785;0.00004;-0.000043;0;1.51966184;2.29187111;-0.36401778;0;0.14;0.2;-0.03;0;0.592773;0.01699;-0.014743;0;90.5352;0.3818;-0.3788;12.675;0.069;-0.069;9.49;0.021;-0.021;12.2174;0.000209;-0.000209;1.055825;1.055742;1.15564406;0.11;0.609763;0.57803;90.1564;12.744;12.606;9.511;9.469;12.217609;12.217191
1;CANDIDATE;0;37.20364;0.01391;-0.01725;0;5.1;0.54;-0.46;0;0.45;0.048;-0.041;0;0.829429;0;0;0;788.147;25.123;-23.643;15.142;1.133;-1.133;13.217;0.042;-0.042;14.8649;0.000369;-0.000369;37.21755;37.18639;4.64;0.409;0.829429;0.829429;764.504;16.275;14.009;13.259;13.175;14.865269;14.864531
1;CANDIDATE;0;20.84919;0.0266;-0.03161;0;3.01;0.33;-0.32;0;0.269;0.029;-0.029;0;2.37225;0.092491;-0.086605;0;375.672;10.79;-10.214;8.8;0.03;-0.03;8.697;0.019;-0.019;8.7831;0.000259;-0.000259;20.87579;20.81758;2.69;0.24;2.464741;2.285645;365.458;8.83;8.77;8.716;8.678;8.783359;8.782841
0;CONFIRMED;1;16.13655;0.00168;-0.00182;0;2.02;0.12;-0.08;0;0.18;0.011;-0.007;0;0.995311;0.043043;-0.050244;0;121.971;0.879;-0.866;10.23;0.006;-0.006;8.725;0.023;-0.023;10.0494;0.000421;-0.000421;16.13823;16.13473;1.94;0.173;1.038354;0.945067;121.105;10.236;10.224;8.748;8.702;10.049821;10.048979
1;CONFIRMED;1;16.141132;0.000019;-0.000019;0;2.332;0.08;-0.094;0;0.20804746;0.00713713;-0.00838613;0;0.999;0.008;-0.008;0;121.971;0.879;-0.866;10.23;0.006;-0.006;8.725;0.023;-0.023;10.0494;0.000421;-0.000421;16.141151;16.141113;2.238;0.19966133;1.007;0.991;121.105;10.236;10.224;8.748;8.702;10.049821;10.048979
0;CONFIRMED;1;16.1388;0.0016;-0.0016;0;2.18;0.13;-0.07;0;0.19448691;0.01159784;-0.00624499;0;0.998;0.036;-0.036;0;121.971;0.879;-0.866;10.23;0.006;-0.006;8.725;0.023;-0.023;10.0494;0.000421;-0.000421;16.1404;16.1372;2.11;0.18824192;1.034;0.962;121.105;10.236;10.224;8.748;8.702;10.049821;10.048979
