default_flag,disposition,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,orbpos,orbneg,radepos,radjpos,radpos,radneg,distpos,vmagpos,vmagneg,kmagpos,kmagneg,gaiamagpos,gaiamagneg
1,CONFIRMED,3,3.648103,1.3e-05,-1.00E-05,0,1.13,0.07,-0.05,0,0.10081202,0.00624499,-0.00446071,0,0.58,0.03,-0.03,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,3.648116,3.648093,1.0799999999999998,0.09635131,0.61,0.5499999999999999,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,3.6481145,9.6e-06,-9.60E-06,0,0,0,0,0,0,0,0,0,0.651,0.065,-0.065,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,3.6481241,3.6481049000000003,0,0,0.716,0.5860000000000001,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,6.2014698,6.26e-05,-6.11E-05,0,2.022,0.046,-0.043,0,0.18039076,0.00410385,-0.0038362,0,0.602,0.005,-0.004,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.2015324,6.2014087,1.9789999999999999,0.17655456,0.607,0.598,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,6.201467,6.2e-05,-6.10E-05,0,2.07,0.14,-0.14,0,0.18467303,0.01248996,-0.01248996,0,0.613,0.033,-0.034,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.201529,6.201406,1.9299999999999997,0.17218307,0.646,0.579,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
1,CONFIRMED,3,6.20183,3e-06,-3.00E-06,0,1.98,0.11,-0.1,0,0.17664407,0.00981356,-0.00892142,0,0.58,0.03,-0.03,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.201833000000001,6.201827,1.88,0.16772264999999997,0.61,0.5499999999999999,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,6.20142,0.00013,-0.00013,0,2.04,0.18,-0.18,0,0.18199692,0.01605855,-0.01605855,0,0.622,0.051,-0.051,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.20155,6.201289999999999,1.86,0.16593837,0.673,0.571,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,6.20147,6.3e-05,-6.30E-05,0,2.022,0.046,-0.043,0,0.18039107,0.00410385,-0.00383621,0,0.602,0.005,-0.004,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.2015329999999995,6.201407,1.9789999999999999,0.17655485999999998,0.607,0.598,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,6.20141,0.00013,-0.0001,0,2.1,0.15,-0.15,0,0.18734945,0.0133821,-0.0133821,0,0.651,0.065,-0.065,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.2015400000000005,6.20131,1.9500000000000002,0.17396735,0.716,0.5860000000000001,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,6.201812,9e-06,-9.00E-06,0,1.89,0.16,-0.14,0,0.1686148,0.01427427,-0.01248998,0,0.58,0.03,-0.03,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.201821000000001,6.201803,1.75,0.15612482,0.61,0.5499999999999999,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,3,6.20183,1e-05,-1.00E-05,0,1.955,0.07535,-0.07535,0,0.17441372,0.00672229,-0.00672229,0,0.579,0.018,-0.018,0,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411,6.20184,6.2018200000000006,1.87965,0.16769143,0.597,0.5609999999999999,29.606900000000003,10.399999999999999,10.34,7.217,7.169,9.838141,9.837319
0,CONFIRMED,1,3.79985297,3.8e-07,-3.80E-07,0,0,0,0,0,0,0,0,0,0.617,0.013,-0.013,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.79985335,3.79985259,0,0,0.63,0.604,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.79985363,3.7e-07,-3.70E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.799854,3.79985326,0,0,0,0,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.7999139,0,0,0,10.8,0,0,0,0.96351146,0,0,0,0.64,0,0,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.7999139,3.7999139,10.8,0.96351146,0.64,0.64,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
1,CONFIRMED,1,3.799847,1.4e-05,-1.40E-05,0,10.581296,0.313852,-0.313852,0,0.944,0.028,-0.028,0,0.617,0.013,-0.013,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.7998610000000004,3.799833,10.267444,0.9159999999999999,0.63,0.604,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.799878,1.4e-05,-1.40E-05,0,11.8,1.8,-1,0,1.05,0.16,-0.09,0,0.693,0.048,-0.054,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.7998920000000003,3.799864,10.8,0.9600000000000001,0.741,0.6389999999999999,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.80001,0.00018,-0.00018,0,40,22,-22,0,3.6,2,-2,0,0.68,0.03,-0.03,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.8001899999999997,3.79983,18,1.6,0.7100000000000001,0.65,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.7998529,1.7e-06,-1.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.7998545999999997,3.7998512,0,0,0,0,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.799853582,1.43234e-06,-1.43E-06,0,13.26706229,1.129092,-1.129092,0,1.18361006,0.10073101,-0.10073101,0,0.759375,0.064372,-0.064372,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.799855014,3.799852149,12.13797029,1.0828790499999998,0.823747,0.695003,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.7998534,8e-07,-8.00E-07,0,0,0,0,0,0,0,0,0,0.617,0.013,-0.013,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.7998542,3.7998526,0,0,0.63,0.604,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,3.799847,1.4e-05,-1.40E-05,0,10.581296,0.313852,-0.313852,0,0.944,0.028,-0.028,0,0.617,0.013,-0.013,0,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035,3.7998610000000004,3.799833,10.267444,0.9159999999999999,0.63,0.604,143.072,13.467,13.328999999999999,10.345,10.307,13.018235,13.016165
0,CONFIRMED,1,2.7908821,0,0,0,19.1,0,0,0,1.70398787,0,0,0,1.8,0,0,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.7908821,2.7908821,19.1,1.70398787,1.8,1.8,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.7908235,9e-07,-9.00E-07,0,0,0,0,0,0,0,0,0,1.428,0.03,-0.03,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.7908244,2.7908226000000003,0,0,1.458,1.398,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.790825,3.7e-07,-3.70E-07,0,0,0,0,0,0,0,0,0,1.428,0.03,-0.03,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.79082537,2.79082463,0,0,1.458,1.398,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.790862,1.5e-05,-1.60E-05,0,16.72,1.98,-0.86,0,1.492,0.177,-0.077,0,1.439,0.168,-0.054,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.790877,2.790846,15.86,1.415,1.607,1.385,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.790963,6.8e-05,-6.80E-05,0,17,4.5,-4.5,0,1.51663842,0.40146311,-0.40146311,0,1.88,0.44,-0.44,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.7910310000000003,2.790895,12.5,1.1151753100000001,2.32,1.44,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.7908327,4.7e-06,-4.70E-06,0,16.432394,0.44836,-0.44836,0,1.466,0.04,-0.04,0,1.428,0.03,-0.03,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.7908374,2.7908280000000003,15.984034,1.426,1.458,1.398,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.79082479,4.9e-07,-4.90E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.79082528,2.7908242999999997,0,0,0,0,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.790833,4e-06,-4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.7908370000000002,2.790829,0,0,0,0,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.7908327,4.7e-06,-4.70E-06,0,16.432394,0.44836,-0.44836,0,1.466,0.04,-0.04,0,1.428,0.03,-0.03,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.7908374,2.7908280000000003,15.984034,1.426,1.458,1.398,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
0,CONFIRMED,1,2.790828527,1.42003e-06,-1.42E-06,0,16.75594879,0.88012415,-0.88012415,0,1.4948682,0.07851955,-0.07851955,0,1.4707,0.076696,-0.076696,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.7908299467399997,2.790827107,15.875824640000001,1.41634865,1.547396,1.3940039999999998,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
1,CONFIRMED,1,2.79083,5e-06,-5.00E-06,0,16.92559,1.23299,-1.23299,0,1.51,0.11,-0.11,0,1.47,0.11,-0.11,0,320.639,5.652,-5.463,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042,2.790835,2.7908250000000003,15.692599999999999,1.4,1.58,1.3599999999999999,315.176,10.95,10.89,9.846,9.814,10.82492,10.82408
1,CONFIRMED,1,3.619188,2.8e-05,-2.90E-05,0,18.03,0.72,-0.72,0,1.60852886,0.0642341,-0.0642341,0,1.54,0.06,-0.06,0,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,3.6192159999999998,3.619159,17.310000000000002,1.54429476,1.6,1.48,914.37,14.163,13.957,12.268,12.218,13.833554999999999,13.833045
0,CONFIRMED,1,3.619192,3.2e-05,-3.10E-05,0,10.2,4.1,-4.1,0,0.91,0.37,-0.37,0,0.89,0,0,0,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,3.619224,3.619161,6.1,0.54,0.89,0.89,914.37,14.163,13.957,12.268,12.218,13.833554999999999,13.833045
0,CONFIRMED,1,3.6191634,3.1e-06,-3.10E-06,0,16.667783,0.347479,-0.347479,0,1.487,0.031,-0.031,0,1.46198,0,0,0,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,3.6191665,3.6191603000000003,16.320304,1.4560000000000002,1.46198,1.46198,914.37,14.163,13.957,12.268,12.218,13.833554999999999,13.833045
0,CONFIRMED,1,3.6191613,9.9e-06,-9.90E-06,0,16.92559,0.874302,-0.874302,0,1.51,0.078,-0.078,0,1.444,0.057,-0.057,0,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,3.6191712,3.6191514000000002,16.051288,1.432,1.501,1.387,914.37,14.163,13.957,12.268,12.218,13.833554999999999,13.833045
0,CONFIRMED,1,3.6191546,1e-06,-1.00E-06,0,0,0,0,0,0,0,0,0,1.444,0.057,-0.057,0,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,3.6191556,3.6191535999999997,0,0,1.501,1.387,914.37,14.163,13.957,12.268,12.218,13.833554999999999,13.833045
0,CONFIRMED,1,3.618876868,0.00076422,-0.00076422,0,16.6459863,0.8678985,-0.8678985,0,1.48505799,0.07742885,-0.07742885,0,1.46198,0,0,0,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,3.6196410880600003,3.618112649,15.7780878,1.40762914,1.46198,1.46198,914.37,14.163,13.957,12.268,12.218,13.833554999999999,13.833045
0,CONFIRMED,1,3.619167,1.1e-05,-1.00E-05,0,17.7,2.2,-1.7,0,1.58,0.2,-0.15,0,1.51,0.19,-0.14,0,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.000255,-0.000255,3.6191780000000002,3.619157,16,1.4300000000000002,1.7,1.37,914.37,14.163,13.957,12.268,12.218,13.833554999999999,13.833045
1,CONFIRMED,1,3.142702,5.3e-05,-5.30E-05,0,7.76,0.47,-0.47,0,0.69230083,0.04193059,-0.04193059,0,1.17,0.07,-0.07,0,746.138,0,0,12.831,0.057,-0.057,11.391,0.023,-0.023,12.6766,0.000609,-0.000609,3.1427549999999997,3.142649,7.29,0.65037024,1.24,1.0999999999999999,746.138,12.888,12.774,11.414,11.368,12.677209000000001,12.675991
0,CONFIRMED,1,3.142846,1.8e-05,-1.80E-05,0,8.84505104,1.62502341,-0.81830068,0,0.7891026,0.14497488,-0.0730039,0,1.29462,0.237233,-0.117961,0,746.138,0,0,12.831,0.057,-0.057,11.391,0.023,-0.023,12.6766,0.000609,-0.000609,3.142864,3.142828,8.02675036,0.7160987,1.5318530000000001,1.1766590000000001,746.138,12.888,12.774,11.414,11.368,12.677209000000001,12.675991
0,CONFIRMED,1,3.14272,5.2e-05,-5.10E-05,0,7.8,0.9,-0.6,0,0.7,0.08,-0.05,0,1.22,0,0,0,746.138,0,0,12.831,0.057,-0.057,11.391,0.023,-0.023,12.6766,0.000609,-0.000609,3.1427720000000003,3.142669,7.2,0.6499999999999999,1.22,1.22,746.138,12.888,12.774,11.414,11.368,12.677209000000001,12.675991
0,CONFIRMED,1,3.142811,1.3e-05,-1.30E-05,0,5.69,1.23,-0.61,0,0.508,0.11,-0.054,0,0.822,0.178,-0.087,0,746.138,0,0,12.831,0.057,-0.057,11.391,0.023,-0.023,12.6766,0.000609,-0.000609,3.142824,3.142798,5.08,0.454,1,0.735,746.138,12.888,12.774,11.414,11.368,12.677209000000001,12.675991
0,CONFIRMED,1,3.14324026,0.000621535,-0.000621535,0,0,0,0,0,0,0,0,0,0,0,0,0,746.138,0,0,12.831,0.057,-0.057,11.391,0.023,-0.023,12.6766,0.000609,-0.000609,3.1438617950000003,3.142618724,0,0,0,0,746.138,12.888,12.774,11.414,11.368,12.677209000000001,12.675991
0,CONFIRMED,1,3.142833,1.1e-05,-1.10E-05,0,15.13215,1.90553,-1.90553,0,1.35,0.17,-0.17,0,2.21,0.21,-0.21,0,746.138,0,0,12.831,0.057,-0.057,11.391,0.023,-0.023,12.6766,0.000609,-0.000609,3.142844,3.142822,13.226619999999999,1.1800000000000002,2.42,2,746.138,12.888,12.774,11.414,11.368,12.677209000000001,12.675991
0,CONFIRMED,1,3.1428347,2.2e-06,-2.20E-06,0,15.513256,0.661331,-0.661331,0,1.384,0.059,-0.059,0,0,0,0,0,746.138,0,0,12.831,0.057,-0.057,11.391,0.023,-0.023,12.6766,0.000609,-0.000609,3.1428369,3.1428325,14.851925,1.325,0,0,746.138,12.888,12.774,11.414,11.368,12.677209000000001,12.675991
0,CONFIRMED,1,4.174714302,0.0012136,-0.0012136,0,13.70940899,0.6480455,-0.6480455,0,1.22307365,0.05781485,-0.05781485,0,1.08854,0,0,0,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411,4.175927903,4.173500702,13.06136349,1.1652588,1.08854,1.08854,835.6070000000001,14.513,14.215000000000002,12.834999999999999,12.783,14.233411,14.232589
0,CONFIRMED,1,4.175187,3.4e-05,-3.40E-05,0,13.4,1.5,-1.1,0,1.2,0.13,-0.1,0,1.15,0,0,0,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411,4.1752210000000005,4.175153,12.3,1.0999999999999999,1.15,1.15,835.6070000000001,14.513,14.215000000000002,12.834999999999999,12.783,14.233411,14.232589
1,CONFIRMED,1,4.175186,3.3e-05,-3.30E-05,0,12.92,0.38,-0.38,0,1.1526452,0.03390133,-0.03390133,0,1.1,0.03,-0.03,0,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411,4.175219,4.175153,12.54,1.11874387,1.1300000000000001,1.07,835.6070000000001,14.513,14.215000000000002,12.834999999999999,12.783,14.233411,14.232589
0,CONFIRMED,1,4.1752387,2.2e-06,-2.20E-06,0,13.843115,0.481987,-0.481987,0,1.235,0.043,-0.043,0,1.155,0.039,-0.039,0,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411,4.1752409,4.1752365000000005,13.361127999999999,1.1920000000000002,1.194,1.116,835.6070000000001,14.513,14.215000000000002,12.834999999999999,12.783,14.233411,14.232589
0,CONFIRMED,1,4.175235,1.3e-05,-1.30E-05,0,12.77,0.88,-0.33,0,1.139,0.079,-0.029,0,1.0878,0.0732,-0.0027,0,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411,4.175248,4.175222,12.44,1.11,1.161,1.0851000000000002,835.6070000000001,14.513,14.215000000000002,12.834999999999999,12.783,14.233411,14.232589
0,CONFIRMED,1,1.915311,9.4e-07,-9.40E-07,0,13.1414316,0.1098482,-0.1098482,0,1.1724,0.0098,-0.0098,0,1.58042,0.093327,-0.079251,0,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,1.91531194,1.91531006,13.0315834,1.1626,1.6737469999999999,1.501169,626.5400000000001,13.382,13.13,11.501,11.456999999999999,13.098848,13.097752
0,CONFIRMED,1,1.915298,1.8e-05,-1.80E-05,0,17.2,2.9,-2.2,0,1.53,0.26,-0.2,0,1.94,0,0,0,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,1.915316,1.9152799999999999,15,1.33,1.94,1.94,626.5400000000001,13.382,13.13,11.501,11.456999999999999,13.098848,13.097752
0,CONFIRMED,1,1.9153073,5.2e-06,-5.20E-06,0,11.937585,1.098482,-1.098482,0,1.065,0.098,-0.098,0,1.503,0.1,-0.043,0,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,1.9153125,1.9153021000000001,10.839103,0.967,1.603,1.46,626.5400000000001,13.382,13.13,11.501,11.456999999999999,13.098848,13.097752
1,CONFIRMED,1,1.915291,1.9e-05,-1.80E-05,0,13.85,0.35,-0.35,0,1.23561424,0.03122491,-0.03122491,0,1.56,0.04,-0.04,0,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,1.91531,1.915273,13.5,1.2043893300000001,1.6,1.52,626.5400000000001,13.382,13.13,11.501,11.456999999999999,13.098848,13.097752
0,CONFIRMED,1,1.9153073,5.2e-06,-5.20E-06,0,11.937585,1.098482,-1.098482,0,1.065,0.098,-0.098,0,1.503,0.101,-0.043,0,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,1.9153125,1.9153021000000001,10.839103,0.967,1.6039999999999999,1.46,626.5400000000001,13.382,13.13,11.501,11.456999999999999,13.098848,13.097752
0,CONFIRMED,1,1.9153196,3.8e-06,-3.80E-06,0,14.42,2.77,-0.31,0,1.286,0.247,-0.028,0,1.592,0.305,-0.029,0,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,1.9153234,1.9153158,14.11,1.258,1.897,1.5630000000000002,626.5400000000001,13.382,13.13,11.501,11.456999999999999,13.098848,13.097752
0,CONFIRMED,1,1.915525758,0.00022491,-0.00022491,0,13.74175585,0.95781034,-0.95781034,0,1.22595945,0.08545026,-0.08545026,0,1.58042,0.086289,-0.086289,0,638.7,12.633,-12.16,13.256,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.000548,-0.000548,1.915750668,1.915300847,12.78394551,1.14050919,1.666709,1.4941309999999999,626.5400000000001,13.382,13.13,11.501,11.456999999999999,13.098848,13.097752
0,CONFIRMED,2,9.5521,0.0019,-0.0018,0,2.23,0.3,-0.25,0,0.19894727,0.02676421,-0.02230351,0,1.18,0.11,-0.11,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,9.553999999999998,9.5503,1.98,0.17664376,1.29,1.0699999999999998,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,9.55804,0.00165,-0.0017,0,2.32,0.13,-0.08,0,0.20697654,0.01159782,-0.00713712,0,1.29,0.02,-0.02,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,9.55969,9.55634,2.2399999999999998,0.19983942,1.31,1.27,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,9.55385,0.00095,-0.00072,0,2.4,0.12,-0.12,0,0.214,0.011,-0.011,0,1.281,0.051,-0.058,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,9.5548,9.553130000000001,2.28,0.20299999999999999,1.3319999999999999,1.2229999999999999,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,9.554515,0.001256,-0.001368,0,2.32948654,0.34818327,-0.25573784,0,0.20782287,0.03106283,-0.0228154,0,1.273595,0.174357,-0.130285,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,9.555771,9.553147000000001,2.0737487,0.18500747,1.4479520000000001,1.14331,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,9.55287,0.00021,-0.00021,0,0,0,0,0,0,0,0,0,1.269,0.024,-0.024,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,9.55308,9.552660000000001,0,0,1.293,1.2449999999999999,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
1,CONFIRMED,2,9.55237,0.00089,-0.00089,0,2.44,0.17,-0.17,0,0.21768222,0.01516638,-0.01516638,0,1.296,0.058,-0.058,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,9.55326,9.55148,2.27,0.20251584,1.354,1.238,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,9.55288,0.00021,-0.00021,0,2.4,0.2,-0.2,0,0.21411403,0.01784284,-0.01784284,0,1.269,0.024,-0.024,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,9.55309,9.55267,2.1999999999999997,0.19627119,1.293,1.2449999999999999,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,21.05652,0.00012,-0.00012,0,4.379,0.086,-0.086,0,0.39066889,0.00767242,-0.00767242,0,1.269,0.024,-0.024,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,21.056639999999998,21.0564,4.292999999999999,0.38299647,1.293,1.2449999999999999,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,21.056614,5.4e-05,-5.40E-05,0,0,0,0,0,0,0,0,0,1.18,0.11,-0.11,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,21.056668,21.05656,0,0,1.29,1.0699999999999998,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,21.057504,0.00217,-0.001991,0,4.29405386,0.60378011,-0.45257119,0,0.38308983,0.05386565,-0.0403757,0,1.273595,0.174357,-0.130285,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,21.059674,21.055513,3.84148267,0.34271413,1.4479520000000001,1.14331,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
0,CONFIRMED,2,21.0576,0.002,-0.0019,0,3.95,0.42,-0.39,0,0.3523954,0.03746989,-0.03479347,0,1.18,0.11,-0.11,0,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251,21.0596,21.0557,3.56,0.31760193000000003,1.29,1.0699999999999998,108.672,8.954,8.948,7.872999999999999,7.833,8.888661,8.888159
